Reviews,category,Label,Length,Word Count
"আমি যেই থার্মোমিটার চেয়েছিলান, শালা সেটা দেয়ই নাই। 😡😡 কেমন লাগে বলুন তো। এসব ভন্ডামির জন্য দেশের এই অবস্থা। বাটপার শালা।",medical_kits,1,120,21
"নকল প্রোডাক্ট...খেতে খুবই বাজে। আর গন্ধটা একদম কি আর বলবো। আমার টাকা গুলো নষ্ট। কেউ কিনবেন না।
কপি প্রোডাক্ট আর ডিস্কাউন্ট দিলো না। ",body_fitness,1,132,23
"আলহামদুলিল্লাহ্। ভালোভাবেই পেয়েছি। সেলারকে ধন্যবাদ ভালোভাবে প্যাক করার জন্য। সাথে একটা KN95 মাস্ক ফ্রি দিয়েছে।
পণ্যের এই মানটা সবসময় বজায় রাখেবন কেমন! আমি সবাইকে বলেছি অনলাইন থেকে নিতে স্পেশালি এই শপ থেকে।",medical_kits,5,205,32
মুখের রুচি বাড়াতে বাচ্চাদের জন্য যে চকলেট দিয়েছে ডাক্তার সেগুলোতে ভিয়েতনামের সিল থাকার কথা। এই প্রডাক্টগুলোতে দেখতে পাচ্ছি না। ,baby_items,2,127,19
কি সর্বনাশ করলাম ফেসওয়াশ কিনে! দাম আর কোয়ালিটি মিলে না একদম 😭😭 প্যাকেজিং ভাল না,womens_item,1,81,15
"ডেলিভারি ম্যান ভদ্র ছিল। শ্যাম্পু দাম তুলনামূলক কম, তবে কিছু মাইনর ইস্যু আছে",womens_item,4,76,13
"ওষুধ নিয়ে তেমন খুশি না। গন্ধটা এমন হওয়াতে ভালো ফিল পাচ্ছিলাম না, ডেলিভারি দিতে অনেক দেরি করলো",medicines,2,95,17
ফেসওয়াশ গুলো ঠিকঠাক পেয়েছি। সবগুলো অরিজিনাল মনে হয়েছে। কিন্তু আমি একটু পরে পেয়েছি যে!,womens_item,4,85,14
খুবই প্রিমিয়াম প্রোডাক্ট 😍। খুব উন্নত মানের প্রোডাক্ট। এক্সট্রা সাথে স্যাম্পল দিয়েছে সেলার ভাই আবার গিফটও দিয়েছেন 🎁 🤗,medical_kits,5,120,19
"প্রোডাক্ট মোটামুটি ভালো খুব অল্প দিনে ডেলিভারি পেয়েছি কিন্তু প্রোডাক্ট বাজারে গিয়ে আনতে হয়েছে ভেবেছিলাম বাসায় দিয়ে যাবে যা এক্সট্রা খাটনির কাজ।  
আর সাইজ যেটা চেয়েছিলাম সেটা আরেক সাইজ বড় লাগতো ছোটো হয়ে গেছে।",adult_items,3,207,34
ভাই আপনাদের জন্য বিপদে আছি। ব্যাটারি ব্যাকআপ তো একদম কম। ,medical_kits,2,57,10
"স্যানেটারি মাস্ক খুবই ভাল। মেডিসিন মাখানো ছিল বলে নিজেকে সেইফ মনে হচ্ছে। 
সঙ্গেই অতিরিক্ত উপকার হিসাবে KN95 মাস্ক ফ্রি পেয়েছি।
মোট কথা, খুবই খুবই খুবই ভাল পণ্য. . ....",medical_kits,5,168,29
"শ্যাম্পু নিয়ে তেমন খুশি না। সাইজটা ছোট মনে হয়, ডেলিভারি দিতে অনেক দেরি করলো",womens_item,2,77,14
"মাশাল্লাহ খুব ভালো লাগলো প্রোডাক্ট দেখে❤️। সাথে ডেলিভারি ম্যানেরও ভালো ব্যবহার 😍😍। জাযাকাল্লাহ খাইরান ভাই 😍💜
সব মিলিয়ে এই দামের মধ্যে ভালো। তবে মাস্ক এর রাবার আরো ভালো হতে পারতো। আমি মোটামুটি সন্তুষ্ট। রাবার খুলে যেতে পারে তাই একটু বিরক্ত লাগে।",medical_kits,4,244,41
